Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_2089,44,Male,95223,79,West,Divorced,2,Retired,551,2,1
CUST_10786,56,Female,143241,16,West,Married,1,Unemployed,555,4,0
CUST_8839,63,Female,43654,91,South,Widowed,4,Employed,381,2,1
CUST_1507,66,Female,61153,79,West,Divorced,2,Unemployed,519,0,0
CUST_3690,36,Female,81551,32,South,Widowed,1,Unemployed,740,17,1
CUST_10480,53,Female,69443,19,South,Married,1,Student,787,2,1
CUST_11987,65,Female,31522,73,East,Married,1,Unemployed,530,18,0
CUST_15387,56,Male,142668,31,North,Divorced,3,Employed,667,16,0
CUST_11592,47,Female,133440,39,East,Widowed,2,Unemployed,360,9,0
CUST_3015,38,Male,106228,93,West,Widowed,1,Student,807,14,0
CUST_11223,68,Male,130390,41,South,Widowed,1,Student,444,15,1
CUST_6471,43,Male,135407,97,West,Widowed,3,Unemployed,420,3,0
CUST_8108,59,Male,50206,30,East,Divorced,3,Student,346,0,0
CUST_12291,26,Female,105651,49,West,Married,4,Student,691,17,0
CUST_14129,22,Female,112104,23,West,Married,4,Employed,392,13,0
CUST_14540,33,Female,101039,94,East,Single,3,Unemployed,442,9,0
CUST_10148,32,Male,130745,79,West,Single,3,Employed,513,6,0
CUST_14375,48,Female,77233,97,North,Married,2,Student,622,2,0
CUST_12339,44,Female,42356,53,East,Single,2,Employed,577,2,0
CUST_1652,27,Female,43592,49,South,Married,3,Unemployed,484,5,0
CUST_11384,26,Female,129948,34,North,Widowed,2,Unemployed,771,15,1
CUST_9389,46,Male,135076,75,West,Single,1,Employed,544,8,0
CUST_5059,45,Male,138063,75,South,Divorced,1,Student,815,6,1
CUST_6498,24,Female,87301,62,South,Widowed,1,Student,640,6,0
CUST_2034,69,Female,128359,56,West,Divorced,4,Employed,576,12,0
CUST_9320,41,Male,121391,34,South,Married,2,Employed,396,9,0
CUST_8675,33,Male,58823,1,West,Divorced,1,Retired,750,14,1
CUST_5103,60,Male,65019,78,West,Divorced,3,Student,733,11,0
CUST_2517,63,Male,98632,11,East,Widowed,4,Retired,803,4,0
CUST_2585,18,Male,141526,2,East,Married,3,Employed,838,15,1
CUST_4063,54,Male,69479,20,South,Widowed,4,Student,543,10,0
CUST_11512,22,Male,51695,27,North,Divorced,3,Student,390,4,0
CUST_6651,39,Male,105907,93,South,Single,1,Employed,448,14,0
CUST_10971,37,Male,78754,42,East,Widowed,3,Student,650,1,0
CUST_9387,21,Female,30140,24,North,Divorced,2,Student,657,4,1
CUST_14723,29,Female,40301,24,East,Divorced,4,Employed,519,15,0
CUST_12077,32,Female,38255,65,West,Divorced,0,Student,552,12,0
CUST_15358,57,Male,45537,48,South,Widowed,3,Employed,734,11,0
CUST_3783,31,Male,58881,72,South,Single,1,Student,408,14,1
CUST_14595,29,Male,92354,36,East,Single,1,Unemployed,768,16,1
CUST_11375,49,Male,75239,25,East,Widowed,0,Retired,564,1,0
CUST_7144,31,Female,67114,12,South,Divorced,1,Retired,784,3,0
CUST_9492,68,Female,54436,3,East,Divorced,0,Employed,572,3,1
CUST_3554,65,Male,99021,43,South,Married,4,Unemployed,531,0,0
CUST_6720,40,Male,77978,48,West,Single,1,Unemployed,328,6,0
CUST_6126,25,Male,98397,88,North,Single,1,Student,376,12,0
CUST_11944,50,Female,30448,99,South,Married,2,Student,493,9,1
CUST_10769,25,Male,35280,30,East,Widowed,0,Retired,501,4,0
CUST_11783,33,Male,99712,96,West,Widowed,4,Unemployed,718,18,0
CUST_4645,36,Male,20173,97,West,Single,2,Retired,627,9,0
CUST_148,62,Female,60861,53,South,Married,3,Retired,742,5,0
CUST_987,42,Male,142378,59,West,Single,0,Unemployed,810,11,0
CUST_6365,20,Female,76702,66,West,Married,2,Employed,468,7,0
CUST_1556,65,Female,54103,68,East,Divorced,1,Unemployed,725,9,1
CUST_10610,41,Female,145417,17,West,Married,0,Employed,841,6,0
CUST_3641,43,Female,33414,50,North,Single,1,Unemployed,846,14,1
CUST_621,60,Male,97626,18,North,Widowed,3,Student,584,7,0
CUST_9185,53,Female,55146,26,West,Widowed,3,Employed,558,18,0
CUST_14133,33,Female,27024,73,North,Married,1,Student,640,11,0
CUST_7471,39,Male,122081,49,East,Single,1,Student,518,9,0
CUST_12341,50,Male,140845,39,East,Single,1,Student,506,13,0
CUST_6959,20,Female,140492,21,West,Widowed,1,Retired,843,17,1
CUST_14358,29,Female,128131,66,East,Divorced,2,Unemployed,692,3,1
CUST_2500,49,Male,145922,66,South,Divorced,4,Retired,755,3,0
CUST_10777,18,Female,124990,13,North,Widowed,2,Unemployed,412,11,0
CUST_10312,40,Female,31246,31,North,Single,2,Unemployed,561,12,1
CUST_14667,47,Female,45616,37,East,Married,3,Retired,805,1,0
CUST_13710,18,Male,82172,8,West,Married,3,Employed,621,9,0
CUST_8295,55,Male,106513,23,West,Married,4,Retired,331,16,1
CUST_3183,55,Male,34836,15,North,Married,0,Employed,705,2,1
CUST_9760,55,Female,51996,92,South,Married,0,Unemployed,402,11,0
CUST_8196,26,Female,41863,23,East,Single,4,Unemployed,305,2,0
CUST_13380,49,Male,77716,21,East,Divorced,3,Employed,846,0,0
CUST_10809,35,Female,107536,38,North,Widowed,2,Employed,599,12,0
CUST_7050,20,Male,112824,46,East,Divorced,0,Employed,813,19,0
CUST_4347,58,Female,32641,13,East,Married,3,Employed,782,12,0
CUST_11003,40,Female,115345,23,North,Single,1,Student,756,14,1
CUST_4862,20,Male,84456,63,West,Widowed,1,Unemployed,617,16,0
CUST_7834,22,Female,123138,56,South,Divorced,0,Unemployed,796,10,0
CUST_9620,33,Female,70270,68,East,Single,0,Unemployed,565,8,0
CUST_12232,29,Female,32121,42,East,Divorced,4,Employed,405,16,0
CUST_855,39,Female,85573,4,East,Divorced,2,Student,560,4,0
CUST_14683,46,Male,138257,1,South,Single,4,Unemployed,385,2,0
CUST_9373,33,Female,143708,70,North,Divorced,3,Employed,832,18,0
CUST_4360,52,Female,57964,91,North,Widowed,4,Employed,327,16,0
CUST_3436,46,Female,118368,84,South,Divorced,3,Unemployed,319,2,0
CUST_12161,39,Male,77165,72,West,Widowed,0,Student,706,19,1
CUST_191,23,Male,77139,1,South,Single,2,Retired,675,15,0
CUST_1622,47,Female,71465,59,East,Divorced,3,Unemployed,674,13,1
CUST_9925,65,Male,62387,32,North,Divorced,0,Student,323,12,1
CUST_7218,26,Female,40043,54,South,Divorced,3,Employed,774,3,1
CUST_331,53,Male,101439,80,North,Widowed,1,Retired,836,8,0
CUST_9962,25,Male,25504,20,West,Widowed,4,Student,584,1,0
CUST_1309,65,Male,92227,27,West,Single,3,Student,544,3,0
CUST_1342,47,Male,125040,32,North,Married,3,Student,500,16,0
CUST_2268,24,Male,60193,60,West,Widowed,2,Student,426,10,1
CUST_140,46,Female,138335,89,South,Married,2,Retired,314,7,0
CUST_7905,59,Male,148589,7,South,Married,4,Retired,325,2,1
CUST_3386,26,Male,124905,34,West,Divorced,0,Student,791,16,1
CUST_12868,53,Male,67846,47,North,Widowed,3,Employed,444,19,0
CUST_8733,63,Female,36090,40,South,Divorced,1,Student,779,11,0
CUST_4129,20,Female,136540,19,South,Married,4,Student,569,8,0
CUST_13707,39,Female,102060,24,West,Single,0,Employed,705,4,1
CUST_902,35,Male,60789,75,East,Widowed,2,Student,309,13,0
CUST_5839,23,Male,35250,50,South,Single,3,Student,779,18,1
CUST_9751,46,Female,24495,6,West,Married,0,Employed,796,9,0
CUST_1549,25,Female,31651,25,North,Married,0,Retired,713,9,0
CUST_6178,69,Female,112122,62,South,Single,2,Retired,751,19,0
CUST_1283,41,Male,147623,89,South,Single,2,Retired,694,2,0
CUST_12144,65,Male,144454,4,South,Single,1,Student,413,1,0
CUST_7289,52,Male,66901,88,West,Widowed,3,Employed,688,12,1
CUST_9534,50,Male,146603,58,North,Divorced,3,Student,333,10,0
CUST_3218,44,Male,51070,63,North,Married,3,Retired,557,11,0
CUST_1735,64,Male,119728,57,West,Divorced,2,Employed,804,18,0
CUST_13602,59,Male,74800,24,North,Single,2,Unemployed,542,19,1
CUST_6244,62,Male,40877,47,West,Single,0,Retired,752,14,0
CUST_7517,25,Male,96059,16,North,Widowed,2,Employed,428,11,0
CUST_3435,20,Female,101396,32,East,Divorced,3,Unemployed,576,8,0
CUST_5201,69,Female,93065,95,North,Divorced,2,Student,452,12,0
CUST_8882,37,Male,62685,64,South,Divorced,0,Unemployed,566,0,1
CUST_8286,49,Male,141833,89,South,Divorced,1,Unemployed,330,13,0
CUST_5866,43,Male,67142,66,East,Widowed,0,Employed,490,11,1
CUST_2383,54,Female,49072,73,North,Divorced,0,Unemployed,413,0,0
CUST_10325,68,Male,140885,73,South,Married,3,Employed,568,15,0
CUST_13062,55,Male,58083,50,South,Divorced,2,Retired,664,10,0
CUST_5313,31,Female,102170,93,South,Single,2,Employed,480,18,0
CUST_8230,69,Female,56789,8,East,Married,2,Employed,377,13,0
CUST_5684,30,Male,47140,85,South,Widowed,0,Unemployed,747,6,0
CUST_218,39,Male,73729,23,South,Single,0,Employed,433,9,1
CUST_10733,48,Female,67984,49,South,Divorced,2,Retired,656,11,0
CUST_14980,18,Male,91167,54,East,Divorced,3,Unemployed,451,10,0
CUST_8066,63,Female,68426,34,North,Divorced,2,Retired,309,8,0
CUST_1462,20,Female,74903,94,North,Widowed,3,Unemployed,431,7,0
CUST_14473,42,Female,45224,77,West,Married,2,Student,758,18,1
CUST_14606,58,Male,124133,12,East,Single,0,Employed,840,7,0
CUST_12345,61,Female,103818,32,South,Divorced,4,Retired,683,3,1
CUST_9578,38,Male,82144,4,South,Widowed,2,Employed,523,9,1
CUST_6248,37,Female,100203,5,South,Married,3,Unemployed,808,3,0
CUST_2762,27,Male,97563,33,North,Single,2,Unemployed,513,9,1
CUST_1548,52,Female,23245,67,North,Widowed,0,Retired,381,19,0
CUST_5728,52,Female,69006,88,North,Divorced,1,Student,345,5,0
CUST_2805,25,Male,116264,58,East,Single,1,Unemployed,796,19,0
CUST_9953,31,Male,82542,65,East,Single,1,Employed,815,1,0
CUST_10623,45,Male,34685,78,North,Single,4,Student,828,13,0
CUST_15148,24,Female,97632,80,West,Single,2,Employed,541,13,0
CUST_5570,45,Female,80155,41,North,Widowed,3,Employed,360,4,0
CUST_155,37,Female,126863,25,South,Widowed,2,Unemployed,586,8,0
CUST_12668,32,Female,127400,99,North,Single,4,Employed,425,1,0
CUST_12205,18,Female,94912,5,South,Single,0,Student,593,17,0
CUST_11625,23,Female,82148,97,North,Married,2,Employed,418,1,1
CUST_4624,32,Male,143602,30,West,Single,1,Unemployed,819,14,1
CUST_5033,50,Male,59203,40,North,Single,3,Student,417,13,0
CUST_7264,24,Male,122927,28,South,Married,4,Employed,656,10,0
CUST_3655,30,Male,26292,52,West,Married,1,Employed,762,0,0
CUST_12587,52,Male,52898,50,North,Single,2,Student,342,3,0
CUST_1455,58,Male,87529,47,North,Divorced,0,Student,347,1,0
CUST_10691,28,Male,89353,7,North,Widowed,2,Student,406,9,0
CUST_7403,62,Male,133505,81,East,Single,1,Unemployed,325,10,0
CUST_168,20,Male,74107,43,South,Single,2,Student,401,9,1
CUST_1318,51,Female,147794,94,South,Divorced,1,Unemployed,625,17,0
CUST_12847,48,Male,84526,65,North,Married,4,Employed,343,9,0
CUST_1291,48,Female,39058,27,East,Single,1,Retired,365,0,0
CUST_6086,38,Female,89995,82,West,Single,2,Employed,440,13,0
CUST_6338,18,Male,135549,87,South,Divorced,0,Retired,516,2,0
CUST_2637,35,Female,54414,2,West,Married,4,Retired,774,12,1
CUST_10383,21,Male,84859,39,West,Single,3,Unemployed,754,14,0
CUST_5745,67,Female,69998,83,East,Single,3,Retired,614,12,1
CUST_12503,18,Female,25763,9,South,Single,3,Student,568,11,1
CUST_4330,50,Female,40336,62,North,Widowed,1,Student,522,11,0
CUST_1099,54,Male,114944,73,East,Single,0,Employed,597,4,0
CUST_13330,45,Female,35146,51,North,Married,4,Retired,302,2,0
CUST_2930,51,Male,138095,52,South,Married,1,Unemployed,438,12,0
CUST_15265,31,Male,118315,95,South,Single,4,Retired,773,17,1
CUST_15323,57,Male,98733,38,West,Married,1,Employed,399,9,0
CUST_1879,43,Female,85691,53,West,Divorced,4,Employed,509,10,0
CUST_3002,37,Male,143311,3,East,Widowed,2,Student,620,1,0
CUST_1418,66,Female,134746,89,East,Divorced,4,Retired,844,12,0
CUST_11191,26,Female,68887,38,East,Married,3,Retired,826,13,0
CUST_4763,64,Male,36418,72,East,Divorced,0,Retired,619,0,0
CUST_11161,39,Male,29799,53,East,Widowed,3,Retired,593,8,0
CUST_12399,51,Female,109421,36,South,Married,0,Retired,815,1,1
CUST_10658,47,Male,58615,97,East,Single,4,Employed,770,2,0
CUST_53,44,Female,62960,1,East,Single,2,Student,370,14,0
CUST_6068,53,Female,52873,42,North,Married,0,Student,713,13,0
CUST_14720,20,Male,149621,89,West,Single,4,Student,440,2,0
CUST_7353,44,Female,76889,38,North,Divorced,4,Unemployed,623,16,0
CUST_98,18,Female,45045,44,North,Single,2,Employed,760,17,1
CUST_7446,25,Female,97560,45,East,Married,3,Employed,749,1,1
CUST_5005,56,Female,88831,98,North,Divorced,4,Retired,824,14,1
CUST_11579,21,Male,36288,97,North,Widowed,3,Retired,783,10,0
CUST_10483,28,Male,138471,74,South,Single,2,Employed,327,12,0
CUST_14730,41,Male,141187,57,East,Divorced,0,Employed,337,18,0
CUST_1704,44,Female,41965,26,East,Divorced,3,Employed,807,10,1
CUST_4955,64,Female,83794,87,South,Single,1,Retired,356,17,0
CUST_4398,27,Female,82388,4,East,Divorced,3,Employed,807,14,0
CUST_11258,39,Male,71605,42,South,Single,3,Unemployed,783,15,1
CUST_13067,38,Male,135847,42,North,Divorced,0,Unemployed,439,4,0
CUST_1336,49,Male,127178,6,East,Widowed,3,Retired,549,2,0
CUST_14777,34,Male,63891,86,West,Widowed,0,Student,657,19,0
CUST_13320,28,Female,60604,70,North,Widowed,4,Unemployed,403,15,0
CUST_11356,63,Male,68338,28,East,Single,4,Student,345,9,0
CUST_589,29,Male,75699,46,North,Married,4,Unemployed,311,11,0
CUST_6857,40,Male,44081,27,South,Divorced,2,Retired,774,4,0
CUST_5848,18,Male,39853,78,West,Widowed,4,Unemployed,742,8,0
CUST_1617,42,Male,90426,8,East,Widowed,0,Student,757,3,0
CUST_9157,50,Male,145147,47,South,Divorced,0,Employed,419,17,1
CUST_13300,58,Female,51870,53,West,Widowed,1,Unemployed,332,5,0
CUST_967,22,Male,70718,1,North,Divorced,0,Retired,567,10,0
CUST_11142,48,Female,147126,49,North,Divorced,4,Employed,349,17,0
CUST_6599,47,Male,65109,9,East,Married,2,Retired,699,11,0
CUST_8703,31,Male,52194,34,North,Divorced,1,Unemployed,748,12,1
CUST_4397,22,Female,35433,69,West,Widowed,1,Unemployed,610,11,0
CUST_7352,35,Female,20244,1,South,Single,1,Retired,632,15,0
CUST_3674,40,Male,80016,17,East,Single,4,Student,611,5,0
CUST_14095,69,Male,137704,60,North,Divorced,0,Unemployed,499,2,1
CUST_11819,51,Female,31222,32,West,Widowed,4,Retired,402,4,0
CUST_12518,60,Male,68326,57,West,Widowed,3,Student,574,3,0
CUST_5974,20,Female,34208,20,North,Widowed,2,Unemployed,471,3,0
CUST_5245,58,Female,55648,41,North,Single,0,Unemployed,787,6,1
CUST_10175,64,Male,98812,16,West,Single,1,Retired,573,14,0
CUST_4426,64,Female,31564,38,South,Divorced,4,Unemployed,337,7,0
CUST_10134,19,Male,120545,49,North,Married,4,Student,770,10,0
CUST_8149,57,Male,108044,23,North,Married,1,Unemployed,495,6,0
CUST_8531,56,Female,88688,94,North,Married,2,Student,538,19,0
CUST_3847,63,Male,84622,65,West,Widowed,1,Retired,495,9,0
CUST_6791,44,Female,82865,87,East,Married,0,Employed,708,3,0
CUST_7418,62,Male,73078,1,North,Divorced,1,Unemployed,383,2,0
CUST_8752,40,Female,92731,37,West,Widowed,4,Employed,394,10,1
CUST_6187,31,Male,129101,26,North,Single,1,Student,758,10,1
CUST_4166,36,Male,129714,66,North,Married,4,Student,702,3,0
CUST_947,62,Female,120056,63,South,Married,2,Retired,362,12,0
CUST_8093,21,Male,57069,14,West,Single,3,Unemployed,579,13,0
CUST_1542,28,Male,132979,10,South,Divorced,1,Employed,520,0,0
CUST_7531,24,Female,148181,77,South,Widowed,2,Employed,527,8,1
CUST_8548,62,Male,116351,73,North,Married,3,Retired,597,8,0
CUST_10371,42,Male,145072,59,West,Divorced,1,Unemployed,494,18,0
CUST_11750,34,Female,90403,20,North,Married,0,Employed,743,13,0
CUST_1778,34,Male,130396,24,East,Single,4,Student,420,3,0
CUST_8819,26,Female,47901,40,West,Divorced,2,Student,740,4,0
CUST_12327,28,Female,106084,46,West,Single,0,Student,786,14,1
CUST_6773,64,Male,50739,78,West,Single,0,Unemployed,613,8,0
CUST_9804,40,Female,118802,30,East,Divorced,0,Student,548,17,0
CUST_11407,42,Female,110404,84,East,Single,2,Unemployed,492,1,0
CUST_7490,45,Female,75891,38,North,Widowed,0,Student,489,17,1
CUST_7315,34,Male,64026,27,West,Divorced,2,Student,642,8,0
CUST_13583,64,Male,27804,76,South,Married,3,Employed,692,15,1
CUST_1606,63,Male,89109,51,West,Married,3,Retired,439,4,1
CUST_4695,32,Female,120586,83,West,Married,1,Unemployed,391,13,1
CUST_2841,43,Male,116809,42,East,Widowed,1,Employed,538,1,0
CUST_12288,30,Female,130689,58,East,Married,4,Student,306,17,0
CUST_6148,44,Female,79913,88,South,Married,4,Employed,369,3,1
CUST_10090,54,Male,114600,59,East,Divorced,0,Employed,576,13,0
CUST_11365,53,Male,37776,1,West,Divorced,3,Employed,726,3,1
CUST_550,69,Female,146872,91,East,Divorced,0,Retired,726,19,0
CUST_1666,27,Female,138938,24,South,Single,0,Unemployed,729,18,1
CUST_11430,33,Female,132118,58,South,Divorced,0,Student,448,1,0
CUST_15173,41,Male,94595,39,South,Divorced,0,Student,639,18,0
CUST_10688,28,Female,44784,69,North,Widowed,0,Employed,501,19,0
CUST_9474,41,Female,121184,90,West,Married,4,Retired,545,2,0
CUST_10357,51,Male,40717,19,West,Married,4,Student,420,0,1
CUST_10443,32,Female,54672,99,South,Widowed,2,Retired,751,19,0
CUST_2895,18,Male,35283,82,East,Married,0,Student,414,6,0
CUST_3306,21,Female,24997,9,East,Divorced,4,Retired,517,5,1
CUST_1930,63,Male,29493,75,West,Widowed,1,Unemployed,482,4,0
CUST_8594,31,Female,33948,66,North,Divorced,4,Student,348,19,0
CUST_5035,44,Male,89378,21,West,Widowed,4,Retired,572,19,1
CUST_2514,43,Male,93159,14,West,Married,4,Unemployed,338,1,1
CUST_13915,39,Female,66801,96,North,Married,1,Student,556,6,0
CUST_13501,23,Female,27709,69,North,Single,4,Retired,304,12,0
CUST_2256,20,Female,124223,99,East,Divorced,2,Unemployed,770,11,0
CUST_14368,28,Male,75374,29,East,Widowed,2,Retired,674,1,0
CUST_10293,27,Male,80565,19,East,Married,1,Retired,667,2,0
CUST_13973,67,Male,93042,10,East,Widowed,2,Employed,652,12,1
CUST_13881,18,Female,90344,39,South,Divorced,0,Retired,675,7,0
CUST_4928,32,Female,38892,57,West,Divorced,2,Student,561,12,1
CUST_5644,49,Female,126320,99,East,Married,3,Employed,533,13,0
CUST_2845,61,Male,93468,57,North,Divorced,2,Unemployed,833,10,1
CUST_11530,68,Male,90728,89,East,Divorced,0,Employed,696,6,0
CUST_13511,66,Male,90543,44,North,Widowed,2,Unemployed,518,9,0
CUST_8959,69,Male,31240,97,North,Single,4,Employed,335,3,1
CUST_7176,26,Female,130024,6,North,Divorced,3,Unemployed,319,4,0
CUST_9967,64,Male,72184,74,North,Married,0,Retired,588,10,0
CUST_6652,41,Male,117324,42,North,Divorced,3,Retired,416,12,0
CUST_5766,44,Female,43655,17,North,Divorced,3,Employed,806,14,0
CUST_6428,42,Male,119820,32,South,Single,1,Employed,574,13,0
CUST_8240,46,Female,98057,68,South,Single,4,Unemployed,728,15,1
CUST_12706,43,Male,119950,13,North,Single,1,Employed,474,17,0
CUST_9626,33,Male,135219,65,West,Single,4,Employed,537,5,1
CUST_2056,60,Male,45486,12,South,Single,0,Employed,750,14,0
CUST_8514,45,Female,108052,18,East,Divorced,2,Student,517,9,0
CUST_359,28,Male,120616,64,West,Single,2,Employed,734,1,1
CUST_6803,22,Male,114986,97,South,Divorced,2,Employed,479,2,0
CUST_6837,57,Female,68527,67,North,Single,4,Retired,394,1,1
CUST_8299,35,Male,124192,13,South,Single,1,Unemployed,809,18,1
CUST_14243,33,Female,87336,97,North,Divorced,2,Unemployed,508,10,1
CUST_13642,28,Male,34043,82,West,Divorced,1,Employed,349,4,0
CUST_8046,60,Female,80751,20,South,Single,0,Student,661,8,0
CUST_11410,31,Male,106383,84,West,Single,2,Unemployed,722,16,0
CUST_2306,59,Female,115017,60,East,Divorced,3,Employed,736,6,0
CUST_2018,62,Male,144346,73,West,Married,0,Retired,383,7,0
CUST_11788,23,Female,95478,17,North,Divorced,3,Unemployed,455,7,0
CUST_913,53,Female,102730,30,North,Married,1,Student,625,7,0
CUST_1655,54,Male,131053,35,West,Divorced,1,Student,762,11,0
CUST_5838,32,Male,131788,6,East,Married,1,Retired,756,3,1
CUST_10217,48,Female,147385,95,South,Single,1,Student,509,17,0
CUST_10748,48,Male,68786,91,East,Divorced,3,Unemployed,613,16,0
CUST_10342,30,Male,42998,31,East,Married,4,Unemployed,649,10,0
CUST_2064,68,Female,140003,58,East,Single,0,Unemployed,417,7,1
CUST_14764,33,Female,119890,67,West,Divorced,2,Student,619,16,1
CUST_10917,34,Female,21781,52,West,Single,2,Student,314,10,1
CUST_8974,60,Male,141133,47,South,Widowed,0,Employed,589,17,0
CUST_13512,31,Male,121074,3,West,Divorced,0,Unemployed,494,2,0
CUST_13145,60,Female,146245,19,West,Divorced,3,Employed,559,4,1
CUST_6278,34,Male,108400,98,South,Married,0,Unemployed,338,7,0
CUST_15165,36,Female,84398,78,North,Married,3,Student,425,4,1
CUST_2083,62,Female,116345,36,South,Married,3,Student,542,18,0
CUST_8945,22,Male,37587,18,North,Single,4,Unemployed,742,3,0
CUST_298,44,Female,39223,50,East,Widowed,3,Retired,824,4,0
CUST_488,68,Female,62584,2,North,Married,0,Student,788,17,0
CUST_1224,50,Male,85537,36,East,Married,4,Student,766,15,0
CUST_13028,53,Female,131869,73,North,Married,2,Employed,367,3,0
CUST_9596,63,Male,100173,99,West,Married,2,Unemployed,349,7,0
CUST_4829,68,Male,69385,5,North,Widowed,4,Employed,764,12,1
CUST_689,48,Male,73430,76,South,Married,2,Retired,526,4,1
CUST_9308,47,Female,53462,90,North,Widowed,4,Student,391,8,0
CUST_6497,54,Female,113721,49,North,Married,1,Retired,768,14,0
CUST_5176,25,Female,44146,74,South,Married,3,Retired,560,5,0
CUST_6928,64,Female,42729,32,South,Married,1,Unemployed,741,3,0
CUST_7916,64,Male,23202,73,East,Single,1,Student,469,15,0
CUST_7526,55,Male,60076,7,West,Widowed,2,Unemployed,778,17,1
CUST_3047,42,Male,121743,18,East,Divorced,2,Retired,709,10,1
CUST_14391,25,Male,126432,26,North,Widowed,3,Student,313,13,0
CUST_10978,65,Female,143024,30,South,Single,1,Unemployed,838,16,1
CUST_9042,60,Female,55670,57,East,Divorced,4,Retired,637,3,1
CUST_12969,20,Female,116587,36,East,Widowed,1,Employed,311,6,0
CUST_5960,66,Female,53545,97,East,Divorced,4,Retired,544,1,1
CUST_2782,69,Male,105115,58,West,Widowed,1,Unemployed,373,10,1
